INFO:root:Starting EM-Lab Run
INFO:root:Selected modules: ['C:\\Users\\isanchezjimene\\Documents\\Spine_EMLab_COMPETES\\resources\\configurations\\EMLAB config.xlsx', 'run_co2_market']
INFO:root:Selected database: http://127.0.0.1:65109
INFO:root:Configuration file found: C:\Users\isanchezjimene\Documents\Spine_EMLab_COMPETES\resources\configurations\EMLAB config.xlsx
INFO:root:SpineDBRW: Start Read Repository
INFO:root:Adding parameter value: {object_name: biomassCHPEfficiencyTimeSeries, parameter_name: growthRate, parameter_value: 0.05, parameter_alt: 0}
WARNING:root:No value found for class: PowerPlants, object: Enecogen-2 Dong, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Enecogen-2 Dong(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Enecogen-3 Eneco, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Enecogen-3 Eneco(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Enschede, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Enschede(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Flevo-30, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Flevo-30(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Flevo-30GT, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Flevo-30GT(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Gallilei-1, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Gallilei-1(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: GasEdon, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: GasEdon(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Geleen, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Harculo-60, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Harculo-60(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Harculo-60deel, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Harculo-60deel(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Helmond 1, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Helmond 1(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Helmond 2, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Helmond 2(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Hemweg 9, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Hemweg 9(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Hemweg-7, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Hemweg-7 GT, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Hemweg-7 GT(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Hemweg-7(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: IJmond1, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: IJmond1(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: IJmond1(HO), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: IJmond1(HO)(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: L.Weide-5, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: L.Weide-5(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: L.Weide-6, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Leiden-12, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Leiden-12(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Maasstroom Energie, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Maasstroom Energie(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Magnum-STEG-1, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Magnum-STEG-1(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Magnum-STEG-2, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Magnum-STEG-2(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Magnum-STEG-3, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Magnum-STEG-3(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Maxima-1 (Lelystad), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Maxima-1 (Lelystad)(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Maxima-2 (Lelystad), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Maxima-2 (Lelystad)(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Merwede-10, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Merwede-10(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Merwede-11, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Merwede-11(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Merwede-12, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Moerdijk-1, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Moerdijk-1n, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Moerdijk-2, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Moerdijk-2(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Msbracht-A, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Msbracht-A(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Msbracht-B, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Msbracht-B(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Msbracht-C-2, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Msbracht-C-2(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Msbracht-C-3, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Msbracht-C-3(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Msbracht-C-upgrade-1, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Msbracht-C-upgrade-1(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: NED BIOMASS Standalone 2040, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: NED HYDRO CONV 2040, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: NED WASTE Standalone 2040, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Purmerend-1, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Purmerend-1(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Rijnmond Energie-1, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Rijnmond Energie-1(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Rijnmond Energie-2, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Rijnmond Energie-2(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Roca-1, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Roca-1(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Roca-2, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Roca-2(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Roca-3, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: UCML Maasvlak, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: UCML Maasvlak(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Velsen 24, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Velsen 24-(HO), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Velsen 25, parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Velsen 25-(HO), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Velsen 25-(HO)(D), parameter: SectorforHeat
WARNING:root:No value found for class: PowerPlants, object: Velsen-GT1, parameter: SectorforHeat
INFO:root:Adding parameter value: {object_name: Almere-1, parameter_name: TECHTYPENL, parameter_value: CHP, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Almere-1(D), parameter_name: TECHTYPENL, parameter_value: CHP, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Almere-2, parameter_name: TECHTYPENL, parameter_value: CHP, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Almere-2(D), parameter_name: TECHTYPENL, parameter_value: CHP, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Amer-20, parameter_name: TECHTYPENL, parameter_value: GT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Amer-20(D), parameter_name: TECHTYPENL, parameter_value: GT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Amer-21, parameter_name: TECHTYPENL, parameter_value: GT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Amer-21(D), parameter_name: TECHTYPENL, parameter_value: GT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Bergum-10, parameter_name: TECHTYPENL, parameter_value: GT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Bergum-10(D), parameter_name: TECHTYPENL, parameter_value: GT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Bergum-10deel, parameter_name: TECHTYPENL, parameter_value: GT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Bergum-10deel(D), parameter_name: TECHTYPENL, parameter_value: GT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Bergum-20, parameter_name: TECHTYPENL, parameter_value: GT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Bergum-20(D), parameter_name: TECHTYPENL, parameter_value: GT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Bergum-20deel, parameter_name: TECHTYPENL, parameter_value: GT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Bergum-20deel(D), parameter_name: TECHTYPENL, parameter_value: GT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Borssele-20, parameter_name: TECHTYPENL, parameter_value: GT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Borssele-20(D), parameter_name: TECHTYPENL, parameter_value: GT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Borssele-30plus35, parameter_name: TECHTYPENL, parameter_value: -, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Borssele-30plus35(D), parameter_name: TECHTYPENL, parameter_value: -, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Buggenum-7, parameter_name: TECHTYPENL, parameter_value: IGCC, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Buggenum-7(D), parameter_name: TECHTYPENL, parameter_value: IGCC, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Delft-1, parameter_name: TECHTYPENL, parameter_value: GT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Delft-1(D), parameter_name: TECHTYPENL, parameter_value: GT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Delft-2, parameter_name: TECHTYPENL, parameter_value: GT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Delft-2(D), parameter_name: TECHTYPENL, parameter_value: GT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Delft-3, parameter_name: TECHTYPENL, parameter_value: GT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Delft-3(D), parameter_name: TECHTYPENL, parameter_value: GT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Delft-4, parameter_name: TECHTYPENL, parameter_value: GT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Delft-4(D), parameter_name: TECHTYPENL, parameter_value: GT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Delta-Sloe-1, parameter_name: TECHTYPENL, parameter_value: CCGT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Delta-Sloe-1(D), parameter_name: TECHTYPENL, parameter_value: CCGT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Delta-Sloe-2, parameter_name: TECHTYPENL, parameter_value: CCGT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Delta-Sloe-2(D), parameter_name: TECHTYPENL, parameter_value: CCGT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Den Haag-15, parameter_name: TECHTYPENL, parameter_value: CHP, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Den Haag-15(D), parameter_name: TECHTYPENL, parameter_value: CHP, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Diemen-33, parameter_name: TECHTYPENL, parameter_value: CHP, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Diemen-34, parameter_name: TECHTYPENL, parameter_value: CHP, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Donge-1, parameter_name: TECHTYPENL, parameter_value: CCGT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Donge-1(D), parameter_name: TECHTYPENL, parameter_value: CCGT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Eems-20, parameter_name: TECHTYPENL, parameter_value: GT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Eems-20(D), parameter_name: TECHTYPENL, parameter_value: GT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Eems-30, parameter_name: TECHTYPENL, parameter_value: CCGT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Eems-30(D), parameter_name: TECHTYPENL, parameter_value: CCGT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Eems-40, parameter_name: TECHTYPENL, parameter_value: CCGT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Eems-40(D), parameter_name: TECHTYPENL, parameter_value: CCGT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Eems-50, parameter_name: TECHTYPENL, parameter_value: CCGT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Eems-50(D), parameter_name: TECHTYPENL, parameter_value: CCGT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Eems-60, parameter_name: TECHTYPENL, parameter_value: CCGT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Eems-60(D), parameter_name: TECHTYPENL, parameter_value: CCGT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Eems-70, parameter_name: TECHTYPENL, parameter_value: CCGT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Eems-70(D), parameter_name: TECHTYPENL, parameter_value: CCGT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Eindhoven, parameter_name: TECHTYPENL, parameter_value: CHP, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Enecogen-1 Eneco, parameter_name: TECHTYPENL, parameter_value: CCGT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Enecogen-1 Eneco(D), parameter_name: TECHTYPENL, parameter_value: CCGT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Enecogen-2 Dong, parameter_name: TECHTYPENL, parameter_value: CCGT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Enecogen-2 Dong(D), parameter_name: TECHTYPENL, parameter_value: CCGT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: Enecogen-3 Eneco, parameter_name: TECHTYPENL, parameter_value: CCGT, parameter_alt: 0}
